"caseId","lexisCite","term","justiceName","vote"
"2008-054","2009 U.S. LEXIS 3304",2008,"SGBreyer",3
"2008-054","2009 U.S. LEXIS 3304",2008,"SAAlito",1
"2008-055","2009 U.S. LEXIS 3305",2008,"JGRoberts",1
"2008-055","2009 U.S. LEXIS 3305",2008,"JPStevens",1
"2008-055","2009 U.S. LEXIS 3305",2008,"AScalia",4
"2008-055","2009 U.S. LEXIS 3305",2008,"AMKennedy",1
"2008-055","2009 U.S. LEXIS 3305",2008,"DHSouter",1
"2008-055","2009 U.S. LEXIS 3305",2008,"CThomas",4
"2008-055","2009 U.S. LEXIS 3305",2008,"RBGinsburg",1
"2008-055","2009 U.S. LEXIS 3305",2008,"SGBreyer",1
"2008-055","2009 U.S. LEXIS 3305",2008,"SAAlito",4
"2008-056","2009 U.S. LEXIS 3472",2008,"JGRoberts",1
"2008-056","2009 U.S. LEXIS 3472",2008,"JPStevens",2
"2008-056","2009 U.S. LEXIS 3472",2008,"AScalia",1
"2008-056","2009 U.S. LEXIS 3472",2008,"AMKennedy",1
"2008-056","2009 U.S. LEXIS 3472",2008,"DHSouter",2
"2008-056","2009 U.S. LEXIS 3472",2008,"CThomas",1
"2008-056","2009 U.S. LEXIS 3472",2008,"RBGinsburg",2
"2008-056","2009 U.S. LEXIS 3472",2008,"SGBreyer",2
"2008-056","2009 U.S. LEXIS 3472",2008,"SAAlito",1
"2008-057","2009 U.S. LEXIS 3470",2008,"JGRoberts",1
"2008-057","2009 U.S. LEXIS 3470",2008,"JPStevens",3
"2008-057","2009 U.S. LEXIS 3470",2008,"AScalia",1
"2008-057","2009 U.S. LEXIS 3470",2008,"AMKennedy",1
"2008-057","2009 U.S. LEXIS 3470",2008,"DHSouter",1
"2008-057","2009 U.S. LEXIS 3470",2008,"CThomas",1
"2008-057","2009 U.S. LEXIS 3470",2008,"RBGinsburg",2
"2008-057","2009 U.S. LEXIS 3470",2008,"SGBreyer",2
"2008-057","2009 U.S. LEXIS 3470",2008,"SAAlito",1
"2008-058","2009 U.S. LEXIS 3807",2008,"JGRoberts",2
"2008-058","2009 U.S. LEXIS 3807",2008,"JPStevens",1
"2008-058","2009 U.S. LEXIS 3807",2008,"AScalia",2
"2008-058","2009 U.S. LEXIS 3807",2008,"AMKennedy",1
"2008-058","2009 U.S. LEXIS 3807",2008,"DHSouter",1
"2008-058","2009 U.S. LEXIS 3807",2008,"CThomas",2
"2008-058","2009 U.S. LEXIS 3807",2008,"RBGinsburg",1
"2008-058","2009 U.S. LEXIS 3807",2008,"SGBreyer",1
"2008-058","2009 U.S. LEXIS 3807",2008,"SAAlito",2
"2008-059","2009 U.S. LEXIS 3973",2008,"JGRoberts",1
"2008-059","2009 U.S. LEXIS 3973",2008,"JPStevens",2
"2008-059","2009 U.S. LEXIS 3973",2008,"AScalia",1
"2008-059","2009 U.S. LEXIS 3973",2008,"AMKennedy",3
"2008-059","2009 U.S. LEXIS 3973",2008,"DHSouter",2
"2008-059","2009 U.S. LEXIS 3973",2008,"CThomas",1
"2008-059","2009 U.S. LEXIS 3973",2008,"RBGinsburg",2
"2008-059","2009 U.S. LEXIS 3973",2008,"SGBreyer",2
"2008-059","2009 U.S. LEXIS 3973",2008,"SAAlito",3
"2008-060","2009 U.S. LEXIS 3806",2008,"JGRoberts",1
"2008-060","2009 U.S. LEXIS 3806",2008,"JPStevens",1
"2008-060","2009 U.S. LEXIS 3806",2008,"AScalia",1
"2008-060","2009 U.S. LEXIS 3806",2008,"AMKennedy",1
"2008-060","2009 U.S. LEXIS 3806",2008,"DHSouter",1
"2008-060","2009 U.S. LEXIS 3806",2008,"CThomas",1
"2008-060","2009 U.S. LEXIS 3806",2008,"RBGinsburg",1
"2008-060","2009 U.S. LEXIS 3806",2008,"SGBreyer",1
"2008-060","2009 U.S. LEXIS 3806",2008,"SAAlito",1
"2008-061","2009 U.S. LEXIS 3975",2008,"JGRoberts",1
"2008-061","2009 U.S. LEXIS 3975",2008,"JPStevens",1
"2008-061","2009 U.S. LEXIS 3975",2008,"AScalia",1
"2008-061","2009 U.S. LEXIS 3975",2008,"AMKennedy",1
"2008-061","2009 U.S. LEXIS 3975",2008,"DHSouter",1
"2008-061","2009 U.S. LEXIS 3975",2008,"CThomas",1
"2008-061","2009 U.S. LEXIS 3975",2008,"RBGinsburg",1
"2008-061","2009 U.S. LEXIS 3975",2008,"SGBreyer",1
"2008-061","2009 U.S. LEXIS 3975",2008,"SAAlito",1
"2008-063","2009 U.S. LEXIS 4158",2008,"JGRoberts",1
"2008-063","2009 U.S. LEXIS 4158",2008,"JPStevens",1
"2008-063","2009 U.S. LEXIS 4158",2008,"AScalia",1
"2008-063","2009 U.S. LEXIS 4158",2008,"AMKennedy",1
"2008-063","2009 U.S. LEXIS 4158",2008,"DHSouter",1
"2008-063","2009 U.S. LEXIS 4158",2008,"CThomas",1
"2008-063","2009 U.S. LEXIS 4158",2008,"RBGinsburg",1
"2008-063","2009 U.S. LEXIS 4158",2008,"SGBreyer",1
"2008-063","2009 U.S. LEXIS 4158",2008,"SAAlito",1
"2008-064","2009 U.S. LEXIS 4157",2008,"JGRoberts",2
"2008-064","2009 U.S. LEXIS 4157",2008,"JPStevens",1
"2008-064","2009 U.S. LEXIS 4157",2008,"AScalia",2
"2008-064","2009 U.S. LEXIS 4157",2008,"AMKennedy",1
"2008-064","2009 U.S. LEXIS 4157",2008,"DHSouter",1
"2008-064","2009 U.S. LEXIS 4157",2008,"CThomas",2
"2008-064","2009 U.S. LEXIS 4157",2008,"RBGinsburg",1
"2008-064","2009 U.S. LEXIS 4157",2008,"SGBreyer",1
"2008-064","2009 U.S. LEXIS 4157",2008,"SAAlito",2
"2008-065","2009 U.S. LEXIS 4160",2008,"JGRoberts",2
"2008-065","2009 U.S. LEXIS 4160",2008,"JPStevens",1
"2008-065","2009 U.S. LEXIS 4160",2008,"AScalia",2
"2008-065","2009 U.S. LEXIS 4160",2008,"AMKennedy",1
"2008-065","2009 U.S. LEXIS 4160",2008,"DHSouter",1
"2008-065","2009 U.S. LEXIS 4160",2008,"CThomas",2
"2008-065","2009 U.S. LEXIS 4160",2008,"RBGinsburg",1
"2008-065","2009 U.S. LEXIS 4160",2008,"SGBreyer",1
"2008-065","2009 U.S. LEXIS 4160",2008,"SAAlito",2
"2008-066","2009 U.S. LEXIS 4316",2008,"JGRoberts",1
"2008-066","2009 U.S. LEXIS 4316",2008,"JPStevens",1
"2008-066","2009 U.S. LEXIS 4316",2008,"AScalia",1
"2008-066","2009 U.S. LEXIS 4316",2008,"AMKennedy",1
"2008-066","2009 U.S. LEXIS 4316",2008,"DHSouter",1
"2008-066","2009 U.S. LEXIS 4316",2008,"CThomas",1
"2008-066","2009 U.S. LEXIS 4316",2008,"RBGinsburg",1
"2008-066","2009 U.S. LEXIS 4316",2008,"SGBreyer",1
"2008-066","2009 U.S. LEXIS 4316",2008,"SAAlito",1
"2008-067","2009 U.S. LEXIS 4159",2008,"JGRoberts",1
"2008-067","2009 U.S. LEXIS 4159",2008,"JPStevens",2
"2008-067","2009 U.S. LEXIS 4159",2008,"AScalia",1
"2008-067","2009 U.S. LEXIS 4159",2008,"AMKennedy",1
"2008-067","2009 U.S. LEXIS 4159",2008,"DHSouter",1
"2008-067","2009 U.S. LEXIS 4159",2008,"CThomas",1
"2008-067","2009 U.S. LEXIS 4159",2008,"RBGinsburg",1
"2008-067","2009 U.S. LEXIS 4159",2008,"SGBreyer",2
"2008-067","2009 U.S. LEXIS 4159",2008,"SAAlito",1
"2008-069","2009 U.S. LEXIS 4319",2008,"JGRoberts",4
"2008-069","2009 U.S. LEXIS 4319",2008,"JPStevens",2
"2008-069","2009 U.S. LEXIS 4319",2008,"AScalia",1
"2008-069","2009 U.S. LEXIS 4319",2008,"AMKennedy",1
"2008-069","2009 U.S. LEXIS 4319",2008,"DHSouter",2
"2008-069","2009 U.S. LEXIS 4319",2008,"CThomas",4
"2008-069","2009 U.S. LEXIS 4319",2008,"RBGinsburg",1
"2008-069","2009 U.S. LEXIS 4319",2008,"SGBreyer",1
"2008-069","2009 U.S. LEXIS 4319",2008,"SAAlito",3
"2008-070","2009 U.S. LEXIS 4320",2008,"JGRoberts",1
"2008-070","2009 U.S. LEXIS 4320",2008,"JPStevens",1
"2008-070","2009 U.S. LEXIS 4320",2008,"AScalia",1
"2008-070","2009 U.S. LEXIS 4320",2008,"AMKennedy",1
"2008-070","2009 U.S. LEXIS 4320",2008,"DHSouter",1
"2008-070","2009 U.S. LEXIS 4320",2008,"CThomas",1
"2008-070","2009 U.S. LEXIS 4320",2008,"RBGinsburg",1
"2008-070","2009 U.S. LEXIS 4320",2008,"SGBreyer",1
"2008-070","2009 U.S. LEXIS 4320",2008,"SAAlito",1
"2008-071","2009 U.S. LEXIS 4536",2008,"JGRoberts",1
"2008-071","2009 U.S. LEXIS 4536",2008,"JPStevens",2
"2008-071","2009 U.S. LEXIS 4536",2008,"AScalia",1
"2008-071","2009 U.S. LEXIS 4536",2008,"AMKennedy",3
"2008-071","2009 U.S. LEXIS 4536",2008,"DHSouter",2
"2008-071","2009 U.S. LEXIS 4536",2008,"CThomas",3
"2008-071","2009 U.S. LEXIS 4536",2008,"RBGinsburg",2
"2008-071","2009 U.S. LEXIS 4536",2008,"SGBreyer",2
"2008-071","2009 U.S. LEXIS 4536",2008,"SAAlito",3
"2008-072","2009 U.S. LEXIS 4538",2008,"JGRoberts",1
"2008-072","2009 U.S. LEXIS 4538",2008,"JPStevens",1
"2008-072","2009 U.S. LEXIS 4538",2008,"AScalia",2
"2008-072","2009 U.S. LEXIS 4538",2008,"AMKennedy",4
"2008-072","2009 U.S. LEXIS 4538",2008,"DHSouter",1
"2008-072","2009 U.S. LEXIS 4538",2008,"CThomas",2
"2008-072","2009 U.S. LEXIS 4538",2008,"RBGinsburg",1
"2008-072","2009 U.S. LEXIS 4538",2008,"SGBreyer",1
"2008-072","2009 U.S. LEXIS 4538",2008,"SAAlito",2
"2008-073","2009 U.S. LEXIS 4537",2008,"JGRoberts",1
"2008-073","2009 U.S. LEXIS 4537",2008,"JPStevens",2
"2008-073","2009 U.S. LEXIS 4537",2008,"AScalia",1
"2008-073","2009 U.S. LEXIS 4537",2008,"AMKennedy",1
"2008-073","2009 U.S. LEXIS 4537",2008,"DHSouter",1
"2008-073","2009 U.S. LEXIS 4537",2008,"CThomas",1
"2008-073","2009 U.S. LEXIS 4537",2008,"RBGinsburg",2
"2008-073","2009 U.S. LEXIS 4537",2008,"SGBreyer",1
"2008-073","2009 U.S. LEXIS 4537",2008,"SAAlito",1
"2008-074","2009 U.S. LEXIS 4535",2008,"JGRoberts",1
"2008-074","2009 U.S. LEXIS 4535",2008,"JPStevens",2
"2008-074","2009 U.S. LEXIS 4535",2008,"AScalia",1
"2008-074","2009 U.S. LEXIS 4535",2008,"AMKennedy",1
"2008-074","2009 U.S. LEXIS 4535",2008,"DHSouter",2
"2008-074","2009 U.S. LEXIS 4535",2008,"CThomas",1
"2008-074","2009 U.S. LEXIS 4535",2008,"RBGinsburg",2
"2008-074","2009 U.S. LEXIS 4535",2008,"SGBreyer",2
"2008-074","2009 U.S. LEXIS 4535",2008,"SAAlito",1
"2008-075","2009 U.S. LEXIS 4539",2008,"JGRoberts",1
"2008-075","2009 U.S. LEXIS 4539",2008,"JPStevens",1
"2008-075","2009 U.S. LEXIS 4539",2008,"AScalia",1
"2008-075","2009 U.S. LEXIS 4539",2008,"AMKennedy",1
"2008-075","2009 U.S. LEXIS 4539",2008,"DHSouter",1
"2008-075","2009 U.S. LEXIS 4539",2008,"CThomas",2
"2008-075","2009 U.S. LEXIS 4539",2008,"RBGinsburg",1
"2008-075","2009 U.S. LEXIS 4539",2008,"SGBreyer",1
"2008-075","2009 U.S. LEXIS 4539",2008,"SAAlito",1
"2008-076","2009 U.S. LEXIS 4645",2008,"JGRoberts",1
"2008-076","2009 U.S. LEXIS 4645",2008,"JPStevens",1
"2008-076","2009 U.S. LEXIS 4645",2008,"AScalia",2
"2008-076","2009 U.S. LEXIS 4645",2008,"AMKennedy",1
"2008-076","2009 U.S. LEXIS 4645",2008,"DHSouter",2
"2008-076","2009 U.S. LEXIS 4645",2008,"CThomas",2
"2008-076","2009 U.S. LEXIS 4645",2008,"RBGinsburg",1
"2008-076","2009 U.S. LEXIS 4645",2008,"SGBreyer",1
"2008-076","2009 U.S. LEXIS 4645",2008,"SAAlito",1
"2008-077","2009 U.S. LEXIS 4730",2008,"JGRoberts",1
"2008-077","2009 U.S. LEXIS 4730",2008,"JPStevens",2
"2008-077","2009 U.S. LEXIS 4730",2008,"AScalia",3
"2008-077","2009 U.S. LEXIS 4730",2008,"AMKennedy",1
"2008-077","2009 U.S. LEXIS 4730",2008,"DHSouter",2
"2008-077","2009 U.S. LEXIS 4730",2008,"CThomas",1
"2008-077","2009 U.S. LEXIS 4730",2008,"RBGinsburg",2
"2008-077","2009 U.S. LEXIS 4730",2008,"SGBreyer",3
"2008-077","2009 U.S. LEXIS 4730",2008,"SAAlito",1
"2008-078","2009 U.S. LEXIS 4734",2008,"JGRoberts",2
"2008-078","2009 U.S. LEXIS 4734",2008,"JPStevens",1
"2008-078","2009 U.S. LEXIS 4734",2008,"AScalia",1
"2008-078","2009 U.S. LEXIS 4734",2008,"AMKennedy",2
"2008-078","2009 U.S. LEXIS 4734",2008,"DHSouter",1
"2008-078","2009 U.S. LEXIS 4734",2008,"CThomas",3
"2008-078","2009 U.S. LEXIS 4734",2008,"RBGinsburg",1
"2008-078","2009 U.S. LEXIS 4734",2008,"SGBreyer",2
"2008-078","2009 U.S. LEXIS 4734",2008,"SAAlito",2
"2008-079","2009 U.S. LEXIS 4735",2008,"JGRoberts",1
"2008-079","2009 U.S. LEXIS 4735",2008,"JPStevens",4
"2008-079","2009 U.S. LEXIS 4735",2008,"AScalia",1
"2008-079","2009 U.S. LEXIS 4735",2008,"AMKennedy",1
"2008-079","2009 U.S. LEXIS 4735",2008,"DHSouter",1
"2008-079","2009 U.S. LEXIS 4735",2008,"CThomas",2
"2008-079","2009 U.S. LEXIS 4735",2008,"RBGinsburg",4
"2008-079","2009 U.S. LEXIS 4735",2008,"SGBreyer",1
"2008-079","2009 U.S. LEXIS 4735",2008,"SAAlito",1
"2008-080","2009 U.S. LEXIS 4732",2008,"JGRoberts",2
"2008-080","2009 U.S. LEXIS 4732",2008,"JPStevens",1
"2008-080","2009 U.S. LEXIS 4732",2008,"AScalia",2
"2008-080","2009 U.S. LEXIS 4732",2008,"AMKennedy",2
"2008-080","2009 U.S. LEXIS 4732",2008,"DHSouter",1
"2008-080","2009 U.S. LEXIS 4732",2008,"CThomas",1
"2008-080","2009 U.S. LEXIS 4732",2008,"RBGinsburg",1
"2008-080","2009 U.S. LEXIS 4732",2008,"SGBreyer",1
"2008-080","2009 U.S. LEXIS 4732",2008,"SAAlito",2
"2008-081","2009 U.S. LEXIS 4733",2008,"JGRoberts",1
"2008-081","2009 U.S. LEXIS 4733",2008,"JPStevens",2
"2008-081","2009 U.S. LEXIS 4733",2008,"AScalia",1
"2008-081","2009 U.S. LEXIS 4733",2008,"AMKennedy",1
"2008-081","2009 U.S. LEXIS 4733",2008,"DHSouter",2
"2008-081","2009 U.S. LEXIS 4733",2008,"CThomas",1
"2008-081","2009 U.S. LEXIS 4733",2008,"RBGinsburg",2
"2008-081","2009 U.S. LEXIS 4733",2008,"SGBreyer",2
"2008-081","2009 U.S. LEXIS 4733",2008,"SAAlito",1
"2008-082","2009 U.S. LEXIS 4944",2008,"JGRoberts",2
"2008-082","2009 U.S. LEXIS 4944",2008,"JPStevens",1
"2008-082","2009 U.S. LEXIS 4944",2008,"AScalia",1
"2008-082","2009 U.S. LEXIS 4944",2008,"AMKennedy",2
"2008-082","2009 U.S. LEXIS 4944",2008,"DHSouter",1
"2008-082","2009 U.S. LEXIS 4944",2008,"CThomas",2
"2008-082","2009 U.S. LEXIS 4944",2008,"RBGinsburg",1
"2008-082","2009 U.S. LEXIS 4944",2008,"SGBreyer",1
"2008-082","2009 U.S. LEXIS 4944",2008,"SAAlito",2
"2008-083","2009 U.S. LEXIS 4945",2008,"JGRoberts",1
"2008-083","2009 U.S. LEXIS 4945",2008,"JPStevens",2
"2008-083","2009 U.S. LEXIS 4945",2008,"AScalia",3
"2008-083","2009 U.S. LEXIS 4945",2008,"AMKennedy",1
"2008-083","2009 U.S. LEXIS 4945",2008,"DHSouter",2
"2008-083","2009 U.S. LEXIS 4945",2008,"CThomas",3
"2008-083","2009 U.S. LEXIS 4945",2008,"RBGinsburg",2
"2008-083","2009 U.S. LEXIS 4945",2008,"SGBreyer",2
"2008-083","2009 U.S. LEXIS 4945",2008,"SAAlito",3
"2009-001","2009 U.S. LEXIS 8942",2009,"JGRoberts",1
"2009-001","2009 U.S. LEXIS 8942",2009,"JPStevens",1
"2009-001","2009 U.S. LEXIS 8942",2009,"AScalia",1
"2009-001","2009 U.S. LEXIS 8942",2009,"AMKennedy",1
"2009-001","2009 U.S. LEXIS 8942",2009,"CThomas",4
"2009-001","2009 U.S. LEXIS 8942",2009,"RBGinsburg",1
"2009-001","2009 U.S. LEXIS 8942",2009,"SGBreyer",1
"2009-001","2009 U.S. LEXIS 8942",2009,"SAAlito",1
"2009-001","2009 U.S. LEXIS 8942",2009,"SSotomayor",1
"2009-002","2009 U.S. LEXIS 8941",2009,"JGRoberts",1
"2009-002","2009 U.S. LEXIS 8941",2009,"JPStevens",2
"2009-002","2009 U.S. LEXIS 8941",2009,"AScalia",1
"2009-002","2009 U.S. LEXIS 8941",2009,"AMKennedy",1
"2009-002","2009 U.S. LEXIS 8941",2009,"CThomas",1
"2009-002","2009 U.S. LEXIS 8941",2009,"RBGinsburg",1
"2009-002","2009 U.S. LEXIS 8941",2009,"SGBreyer",1
"2009-002","2009 U.S. LEXIS 8941",2009,"SAAlito",1
"2009-002","2009 U.S. LEXIS 8941",2009,"SSotomayor",1
"2009-003","2009 U.S. LEXIS 8943",2009,"JGRoberts",1
"2009-003","2009 U.S. LEXIS 8943",2009,"JPStevens",1
"2009-003","2009 U.S. LEXIS 8943",2009,"AScalia",1
"2009-003","2009 U.S. LEXIS 8943",2009,"AMKennedy",1
"2009-003","2009 U.S. LEXIS 8943",2009,"CThomas",1
"2009-003","2009 U.S. LEXIS 8943",2009,"RBGinsburg",1
"2009-003","2009 U.S. LEXIS 8943",2009,"SGBreyer",1
"2009-003","2009 U.S. LEXIS 8943",2009,"SAAlito",1
"2009-003","2009 U.S. LEXIS 8943",2009,"SSotomayor",1
"2009-004","2009 U.S. LEXIS 8944",2009,"JGRoberts",1
"2009-004","2009 U.S. LEXIS 8944",2009,"JPStevens",1
"2009-004","2009 U.S. LEXIS 8944",2009,"AScalia",1
"2009-004","2009 U.S. LEXIS 8944",2009,"AMKennedy",3
"2009-004","2009 U.S. LEXIS 8944",2009,"CThomas",3
"2009-004","2009 U.S. LEXIS 8944",2009,"RBGinsburg",1
"2009-004","2009 U.S. LEXIS 8944",2009,"SGBreyer",1
"2009-004","2009 U.S. LEXIS 8944",2009,"SAAlito",NA
"2009-004","2009 U.S. LEXIS 8944",2009,"SSotomayor",1
"2009-010","2010 U.S. LEXIS 767",2009,"JGRoberts",1
"2009-010","2010 U.S. LEXIS 767",2009,"JPStevens",1
"2009-010","2010 U.S. LEXIS 767",2009,"AScalia",1
"2009-010","2010 U.S. LEXIS 767",2009,"AMKennedy",1
"2009-010","2010 U.S. LEXIS 767",2009,"CThomas",1
"2009-010","2010 U.S. LEXIS 767",2009,"RBGinsburg",1
"2009-010","2010 U.S. LEXIS 767",2009,"SGBreyer",1
"2009-010","2010 U.S. LEXIS 767",2009,"SAAlito",1
"2009-010","2010 U.S. LEXIS 767",2009,"SSotomayor",1
"2009-011","2010 U.S. LEXIS 768",2009,"JGRoberts",1
"2009-011","2010 U.S. LEXIS 768",2009,"JPStevens",2
"2009-011","2010 U.S. LEXIS 768",2009,"AScalia",1
"2009-011","2010 U.S. LEXIS 768",2009,"AMKennedy",2
"2009-011","2010 U.S. LEXIS 768",2009,"CThomas",1
"2009-011","2010 U.S. LEXIS 768",2009,"RBGinsburg",4
"2009-011","2010 U.S. LEXIS 768",2009,"SGBreyer",2
"2009-011","2010 U.S. LEXIS 768",2009,"SAAlito",1
"2009-011","2010 U.S. LEXIS 768",2009,"SSotomayor",NA
"2009-012","2010 U.S. LEXIS 766",2009,"JGRoberts",3
"2009-012","2010 U.S. LEXIS 766",2009,"JPStevens",2
"2009-012","2010 U.S. LEXIS 766",2009,"AScalia",3
"2009-012","2010 U.S. LEXIS 766",2009,"AMKennedy",1
"2009-012","2010 U.S. LEXIS 766",2009,"CThomas",3
"2009-012","2010 U.S. LEXIS 766",2009,"RBGinsburg",2
"2009-012","2010 U.S. LEXIS 766",2009,"SGBreyer",2
"2009-012","2010 U.S. LEXIS 766",2009,"SAAlito",3
"2009-012","2010 U.S. LEXIS 766",2009,"SSotomayor",2
"2009-013","2010 U.S. LEXIS 763",2009,"JGRoberts",1
"2009-013","2010 U.S. LEXIS 763",2009,"JPStevens",2
"2009-013","2010 U.S. LEXIS 763",2009,"AScalia",1
"2009-013","2010 U.S. LEXIS 763",2009,"AMKennedy",2
"2009-013","2010 U.S. LEXIS 763",2009,"CThomas",1
"2009-013","2010 U.S. LEXIS 763",2009,"RBGinsburg",1
"2009-013","2010 U.S. LEXIS 763",2009,"SGBreyer",1
"2009-013","2010 U.S. LEXIS 763",2009,"SAAlito",1
"2009-013","2010 U.S. LEXIS 763",2009,"SSotomayor",1
"2009-014","2010 U.S. LEXIS 765",2009,"JGRoberts",2
"2009-014","2010 U.S. LEXIS 765",2009,"JPStevens",1
"2009-014","2010 U.S. LEXIS 765",2009,"AScalia",1
"2009-014","2010 U.S. LEXIS 765",2009,"AMKennedy",1
"2009-014","2010 U.S. LEXIS 765",2009,"CThomas",2
"2009-014","2010 U.S. LEXIS 765",2009,"RBGinsburg",2
"2009-014","2010 U.S. LEXIS 765",2009,"SGBreyer",1
"2009-014","2010 U.S. LEXIS 765",2009,"SAAlito",1
"2009-014","2010 U.S. LEXIS 765",2009,"SSotomayor",2
"2009-015","2010 U.S. LEXIS 764",2009,"JGRoberts",1
"2009-015","2010 U.S. LEXIS 764",2009,"JPStevens",1
"2009-015","2010 U.S. LEXIS 764",2009,"AScalia",1
"2009-015","2010 U.S. LEXIS 764",2009,"AMKennedy",1
"2009-015","2010 U.S. LEXIS 764",2009,"CThomas",1
"2009-015","2010 U.S. LEXIS 764",2009,"RBGinsburg",1
"2009-015","2010 U.S. LEXIS 764",2009,"SGBreyer",1
"2009-015","2010 U.S. LEXIS 764",2009,"SAAlito",4
"2009-015","2010 U.S. LEXIS 764",2009,"SSotomayor",1
"2009-019","2010 U.S. LEXIS 532",2009,"JGRoberts",1
"2009-019","2010 U.S. LEXIS 532",2009,"JPStevens",2
"2009-019","2010 U.S. LEXIS 532",2009,"AScalia",1
"2009-019","2010 U.S. LEXIS 532",2009,"AMKennedy",1
"2009-019","2010 U.S. LEXIS 532",2009,"CThomas",1
"2009-019","2010 U.S. LEXIS 532",2009,"RBGinsburg",1
"2009-019","2010 U.S. LEXIS 532",2009,"SGBreyer",1
"2009-019","2010 U.S. LEXIS 532",2009,"SAAlito",1
"2009-019","2010 U.S. LEXIS 532",2009,"SSotomayor",1
"2009-020","2010 U.S. LEXIS 530",2009,"JGRoberts",1
"2009-020","2010 U.S. LEXIS 530",2009,"JPStevens",4
"2009-020","2010 U.S. LEXIS 530",2009,"AScalia",1
"2009-020","2010 U.S. LEXIS 530",2009,"AMKennedy",1
"2009-020","2010 U.S. LEXIS 530",2009,"CThomas",1
"2009-020","2010 U.S. LEXIS 530",2009,"RBGinsburg",1
"2009-020","2010 U.S. LEXIS 530",2009,"SGBreyer",1
"2009-020","2010 U.S. LEXIS 530",2009,"SAAlito",1
"2009-020","2010 U.S. LEXIS 530",2009,"SSotomayor",1
"2009-022","2010 U.S. LEXIS 1899",2009,"JGRoberts",1
"2009-022","2010 U.S. LEXIS 1899",2009,"JPStevens",4
"2009-022","2010 U.S. LEXIS 1899",2009,"AScalia",1
"2009-022","2010 U.S. LEXIS 1899",2009,"AMKennedy",1
"2009-022","2010 U.S. LEXIS 1899",2009,"CThomas",4
"2009-022","2010 U.S. LEXIS 1899",2009,"RBGinsburg",1
"2009-022","2010 U.S. LEXIS 1899",2009,"SGBreyer",1
"2009-022","2010 U.S. LEXIS 1899",2009,"SAAlito",1
"2009-022","2010 U.S. LEXIS 1899",2009,"SSotomayor",1
"2009-023","2010 U.S. LEXIS 1897",2009,"JGRoberts",1
"2009-023","2010 U.S. LEXIS 1897",2009,"JPStevens",1
"2009-023","2010 U.S. LEXIS 1897",2009,"AScalia",1
"2009-023","2010 U.S. LEXIS 1897",2009,"AMKennedy",1
"2009-023","2010 U.S. LEXIS 1897",2009,"CThomas",1
"2009-023","2010 U.S. LEXIS 1897",2009,"RBGinsburg",1
"2009-023","2010 U.S. LEXIS 1897",2009,"SGBreyer",1
"2009-023","2010 U.S. LEXIS 1897",2009,"SAAlito",1
"2009-023","2010 U.S. LEXIS 1897",2009,"SSotomayor",1
"2009-024","2010 U.S. LEXIS 1898",2009,"JGRoberts",1
"2009-024","2010 U.S. LEXIS 1898",2009,"JPStevens",2
"2009-024","2010 U.S. LEXIS 1898",2009,"AScalia",1
"2009-024","2010 U.S. LEXIS 1898",2009,"AMKennedy",1
"2009-024","2010 U.S. LEXIS 1898",2009,"CThomas",1
"2009-024","2010 U.S. LEXIS 1898",2009,"RBGinsburg",1
"2009-024","2010 U.S. LEXIS 1898",2009,"SGBreyer",2
"2009-024","2010 U.S. LEXIS 1898",2009,"SAAlito",1
"2009-024","2010 U.S. LEXIS 1898",2009,"SSotomayor",1
"2009-027","2010 U.S. LEXIS 2203",2009,"JGRoberts",1
"2009-027","2010 U.S. LEXIS 2203",2009,"JPStevens",1
"2009-027","2010 U.S. LEXIS 2203",2009,"AScalia",1
"2009-027","2010 U.S. LEXIS 2203",2009,"AMKennedy",1
"2009-027","2010 U.S. LEXIS 2203",2009,"CThomas",1
"2009-027","2010 U.S. LEXIS 2203",2009,"RBGinsburg",1
"2009-027","2010 U.S. LEXIS 2203",2009,"SGBreyer",1
"2009-027","2010 U.S. LEXIS 2203",2009,"SAAlito",1
"2009-027","2010 U.S. LEXIS 2203",2009,"SSotomayor",1
"2009-028","2010 U.S. LEXIS 2202",2009,"JGRoberts",1
"2009-028","2010 U.S. LEXIS 2202",2009,"JPStevens",4
"2009-028","2010 U.S. LEXIS 2202",2009,"AScalia",1
"2009-028","2010 U.S. LEXIS 2202",2009,"AMKennedy",1
"2009-028","2010 U.S. LEXIS 2202",2009,"CThomas",1
"2009-028","2010 U.S. LEXIS 2202",2009,"RBGinsburg",4
"2009-028","2010 U.S. LEXIS 2202",2009,"SGBreyer",4
"2009-028","2010 U.S. LEXIS 2202",2009,"SAAlito",1
"2009-028","2010 U.S. LEXIS 2202",2009,"SSotomayor",NA
"2009-029","2010 U.S. LEXIS 2201",2009,"JGRoberts",1
"2009-029","2010 U.S. LEXIS 2201",2009,"JPStevens",1
"2009-029","2010 U.S. LEXIS 2201",2009,"AScalia",1
"2009-029","2010 U.S. LEXIS 2201",2009,"AMKennedy",1
"2009-029","2010 U.S. LEXIS 2201",2009,"CThomas",2
"2009-029","2010 U.S. LEXIS 2201",2009,"RBGinsburg",1
"2009-029","2010 U.S. LEXIS 2201",2009,"SGBreyer",1
"2009-029","2010 U.S. LEXIS 2201",2009,"SAAlito",2
"2009-029","2010 U.S. LEXIS 2201",2009,"SSotomayor",1
"2009-031","2010 U.S. LEXIS 2206",2009,"JGRoberts",1
